BibliographyType,ISBN,Identifier,Author,Title,Journal,Volume,Number,Month,Pages,Year,Address,Note,URL,Booktitle,Chapter,Edition,Series,Editor,Publisher,ReportType,Howpublished,Institution,Organizations,School,Annote,Custom1,Custom2,Custom3,Custom4,Custom5
6,"","robinson:hal-01711269","Robinson, Douglas K. R.; Laredo, Philippe & Schoen, Antoine","Evaluating socio-economic impacts of marine biotechnology: The case of Brown Algae and Brittany","",,,"","",2016,"Napoli, Italy","","https://hal.archives-ouvertes.fr/hal-01711269","{General assembly of the European Marine Biotechnology Research Infrastructure Cluster (EMBRIC), Stazione Zoologica Anton Dohrn }","","","","","","","","","","","","","","","",""
6,"","roman:hal-01390031","Roman, Jean; Fran{\c c}ais, Olivier; Jarroux, Nathalie; Patriache, Gilles; Pelta, Juan; Le Pioufle, Bruno & bacri, Laurent","Nanoparticle electrical analysis and detection with a solid-state nanopore in a microfluidic device","",,,"September","",2016,"Budapest, Hungary","","https://hal.archives-ouvertes.fr/hal-01390031","{Eurosensors 2016}","","","","","","","","","","","","","","","",""
6,"","schoen:hal-01775129","Schoen, Antoine; Vandenbesselaar, Peter & Laurens, Patricia","Is corporate R\&D becoming more international? A case study","",,,"September","",2015,"Lugano, Switzerland","","https://hal.archives-ouvertes.fr/hal-01775129","{Science and Technology Indicators (STI)}","","","","","","","","","","","","","","","",""
6,"","schoen:hal-01775133","Schoen, Antoine; Laurens, Patricia & Villard, Lionel","The value of internationalisation of industrial R\&D","",,,"October","",2015,"Seville, Spain","","https://hal.archives-ouvertes.fr/hal-01775133","{European Conference on Corporate R\&D and Innovation (CONCORD)}","","","","","","","","","","","","","","","",""
6,"","schoen:hal-01775133","Schoen, Antoine; Laurens, Patricia & Villard, Lionel","The value of internationalisation of industrial R\&D","",,,"October","",2015,"Seville, Spain","","https://hal.archives-ouvertes.fr/hal-01775133","{European Conference on Corporate R\&D and Innovation (CONCORD)}","","","","","","","","","","","","","","","",""
6,"","soua:hal-01309987","Soua, Mahmoud; Kachouri, Rostom & Akil, Mohamed","Efficient multiscale and multifont optical character recognition system based on robust feature description","",,,"November","",2015,"Orl{\'e}ans, France","","https://hal-upec-upem.archives-ouvertes.fr/hal-01309987","{5th International Conference on Image Processing Theory, Tools and Applications }","","","","","","","","","","","","","","OCR System ; Multiscale ; Multifont ; Feature Ex-traction ; Feature Matching ; SAD technique","https://hal-upec-upem.archives-ouvertes.fr/hal-01309987/file/IPTA15_OCR%28accept%C3%A9%29.pdf",""
6,"","soua:hal-01309993","Soua, Mahmoud; Kachouri, Rostom & Akil, Mohamed","Improved Hybrid Binarization based on Kmeans for Heterogeneous document processing","",,,"September","210-215",2015,"Zagreb, Croatia","","https://hal-upec-upem.archives-ouvertes.fr/hal-01309993","{9th International Symposium on Image and Signal Processing and Analysis, ISPA'15}","","","","","{IEEE}","","","","","","","","","OCR ; Binarization ; Heterogeneous Documents ; HBK ; Gamma Correction","https://hal-upec-upem.archives-ouvertes.fr/hal-01309993/file/ISPA15_IHBK%28accept%C3%A9%29.pdf",""
6,"","talbot:hal-01743976","Talbot, Hugues","Discrete Calculus, Optimisation and Inverse Problems in Imaging","",,,"April","",2016,"Nantes, France","","https://hal.archives-ouvertes.fr/hal-01743976","{International Conference on Discrete Geometry for Computer Imagery}","","","","","","","","","","","","","","","",""
6,"","trainito:hal-01222447","Trainito, Claudia Irene; Bayart, Emilie; Bisceglia, Emilie; Subra, Fr{\'e}d{\'e}ric; Fran{\c c}ais, Olivier & Le Pioufle, Bruno","Electrorotation as a Versatile Tool to Estimate Dielectric Properties of Multi-scale Biological Samples: from Single Cell to Spheroid Analysis","",53,,"September","75-78",2015,"Portoroz, Slovenia","","https://hal.archives-ouvertes.fr/hal-01222447","{1st World Congress on Electroporation and Pulsed Electric Fields in Biology, Medicine and Food \& Environmental Technologies}","","","IFMBE Proceedings","","{Springer Singapore}","","","","","","","","","","",""
6,"","ugon:hal-01633594","Ugon, Adrien; S{\'e}roussi, Brigitte; Philippe, Carole; Ganascia, Jean-Gabriel; Garda, Patrick; Sedki, Karima; Bouaud, Jacques & Pinna, Andrea","Towards a Wireless Smart Polysomnograph Using Symbolic Fusion","",221,,"April","23-27",2016,"Paris, France","","https://hal.archives-ouvertes.fr/hal-01633594","{STC 2016 - Conference of the European Federation for Medical Informatics }","",""," Studies in Health Technology and Informatics","","{IOS Press}","","","","","","","","","Sleep Apnea Syndromes ; Polysomnography ; Wireless Technology ; Artificial Intelligence ; Symbolic Fusion","https://hal.archives-ouvertes.fr/hal-01633594/file/AS3754670529454091466529729939_content_1.pdf",""
6,"","ugon:hal-01633610","Ugon, Adrien; Sedki, Karima; Kotti, Amina; S{\'e}roussi, Brigitte; Philippe, Carole; Ganascia, Jean-Gabriel; Garda, Patrick; Bouaud, Jacques & Pinna, Andrea","Decision system integrating preferences to support sleep staging","",228,,"August","514-518",2016,"Munich, Germany","","https://hal.archives-ouvertes.fr/hal-01633610","{HEC2016}","","","Studies in Health Technology and Informatics","","{IOS Press}","","","","","","","","","formalization ; Sleep stages ; clinical practice guidelines ; decision support system ; preferences","https://hal.archives-ouvertes.fr/hal-01633610/file/SHTI228-0514.pdf",""
6,"","ugon:hal-01662527","Ugon, Adrien; Kotti, Amina; Sedki, Karima; Philippe, Carole; S{\'e}roussi, Brigitte; Bouaud, Jacques; Ganascia, Jean-Gabriel; Garda, Patrick & Pinna, Andrea","Reconnaissance des stades de sommeil \`a l'aide d'un outil de support \`a la d\'ecision bas\'e sur les connaissances et la pratique des experts","",,,"June","",2016,"Montpellier, France","","https://hal.archives-ouvertes.fr/hal-01662527","{27es Journ{\'e}es francophones d'Ing{\'e}nierie des Connaissances (Atelier IA \& Sant{\'e})}","","","","","","","","","","","","","","Polysomnographie ; Syst{\`e}me expert ; Classification automatique ; Outil d'aide {\`a} la d{\'e}cision ; Stadification automatique du sommeil","https://hal.archives-ouvertes.fr/hal-01662527/file/Ugon_IC_IA_sante_2016.pdf",""
6,"","youkana:hal-01344753","Youkana, Imane; Cousty, Jean; Saouli, Rachida & Akil, Mohamed","Parallelization Strategy for Elementary Morphological Operators on Graphs","",9647,,"April","311--322",2016,"Nantes, France","","https://hal.archives-ouvertes.fr/hal-01344753","{19th IAPR International Conference on Discrete Geometry for Computer Imagery}","","","Discrete Geometry for Computer Imagery","Springer","","","","","","","","","","","https://hal.archives-ouvertes.fr/hal-01344753/file/ParMorph.pdf",""
6,"","zemmour:hal-01258408","Zemmour, Hamadache; Baudoin, Genevi{\`e}ve; Hamouda, Cherif; Diet, Antoine & Biancheri-Astier, Marc","Impact of soil on UWB Buried Antenna and communication link in IR-UWB WUSN applications","",,,"September","1375-1378",2015,"Paris, France","","https://hal-centralesupelec.archives-ouvertes.fr/hal-01258408","{Microwave Conference (EuMC), 2015 European}","","","","","","","","","","","","","","","",""
6,"","zitoune:hal-01411038","Zitoune, Lynda; Stefan, Cerovic; Danilo, Cerovic; V{\`e}que, V{\'e}ronique & Kelif, Jean-Marc","Performance Evaluation of JT CoMP Approach: Tractable Model Using Spatial Fluid Modeling","",,,"May","",2016,"Vienne, Austria","","https://hal.archives-ouvertes.fr/hal-01411038","{15th International IFIP TC6 Networking Conference, Networking 2016}","","","","","","","","","","","","","","","",""
6,"","zitouni:hal-01797936","Zitouni, Rafik; Ataman, Stefan; Mathian, Marie & George, Laurent","Radio frequency measurements on a SBX daughter board using GNU radio and USRP N-210","",,,"October","",2015,"Coimbra, France","","https://hal-upec-upem.archives-ouvertes.fr/hal-01797936","{2015 IEEE International Workshop on Measurements and Networking (M\&N)}","","","","","{IEEE}","","","","","","","","","","",""
10,"","dokladalova:hal-01263835","Dokladalova, Eva","Efficient Hardware Architectures and Algorithms for Embedded Vision Systems","",,,"October","",2015,"","Pr{\'e}sentation","https://hal-upec-upem.archives-ouvertes.fr/hal-01263835","","","","","","","","","","","","","","","efficient implementation ; hardware architecture ; mathematical morphology","",""
10,"","grossiord:hal-01694958","Grossiord, Elo{\"i}se; Naegel, Beno{\^i}t; Talbot, Hugues; Passat, Nicolas; Meignan, Michel & Najman, Laurent","Shape-based analysis on component-graphs for multivalued image processing","",,,"","",2016,"","Poster","https://hal.univ-reims.fr/hal-01694958","","","","","","","","{Folle Journ{\'e}e de l'Imagerie Nantaise}","","","","","","","","https://hal.univ-reims.fr/hal-01694958/file/Grossiord%20FJIN%202016.pdf",""
9,"","hendel:tel-01258289","Hendel, Martin","Pavement-Watering in Cities for Urban Heat Island Mitigation and Climate Change Adaptation","",,,"October","",2015,"","","https://tel.archives-ouvertes.fr/tel-01258289","","","","","","","","","{Univerist{\'e} Paris Diderot Paris 7}","","{Univerist{\'e} Paris Diderot Paris 7}","","","","Pavement-watering ; urban heat island ; urban cooling ; climate change adaptation ; urban field measurements ; evaporative cooling ; Arrosage urbain ; {\^i}lot de chaleur urbain ; rafra{\^i}chissement urbain ; adaptation ; changement climatique ; mesures de terrain ; rafra{\^i}chissement {\'e}vaporatif","https://tel.archives-ouvertes.fr/tel-01258289/file/Manuscrit%20Final.pdf",""
13,"","benbouzid:hal-01785745","Benbouzid, Bilel; Villard, Lionel & Cointet, Jean Philippe","Explorer le domaine de la recherche sur les victimations. Une approche scientom\'etrique et structurale.","",,,"May","",2016,"","","https://hal.archives-ouvertes.fr/hal-01785745","","","","","","","","","{LISIS ; UPEM ; CESIP}","","{LISIS ; UPEM ; CESIP}","","","","Victimologie ; Victimation ; Victim Survey ; Scientometric Study","https://hal.archives-ouvertes.fr/hal-01785745/file/Etudescientom%C3%A9trique_victimation.pdf",""
14,"","delemarle:hal-01273392","Delemarle, Aur{\'e}lie & Lar{\'e}do, Philippe","Tentative governance for radical innovation: the strategic role of market infrastructures","",,,"","",2016,"","working paper or preprint","https://hal-upec-upem.archives-ouvertes.fr/hal-01273392","","","","","","","","","","","","","","","market infrastructure ; radical innovation ; nanotechnologies ; tentative governance","",""
14,"","hendel:hal-01426167","Hendel, Martin","Pavement-Watering for Cooling the Built Environment: A Review","",,,"July","",2016,"","working paper or preprint","https://hal.archives-ouvertes.fr/hal-01426167","","","","","","","","","","","","","","","urban heat island ; urban climate ; built environment ; climate change adaptation ; pavement-watering","https://hal.archives-ouvertes.fr/hal-01426167/file/160722_Article_preprint.pdf",""
14,"","julliand:hal-01301893","Julliand, Thibault; Nozick, Vincent & Talbot, Hugues","Automatic Image Splicing Detection Base On Noise Density Analysis In Raw Images","",,,"February","",2016,"","working paper or preprint","https://hal.archives-ouvertes.fr/hal-01301893","","","","","","","","","","","","","","","Image forensics ; raw image ; Image Forgery ; noise","https://hal.archives-ouvertes.fr/hal-01301893/file/icip2016.pdf",""
